created_at,id,full_text,truncated,id_str,display_text_range,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
2022-09-05T11:36:04Z,1566752018278109200,RT @Ayishas12: I still don’t think people understand what it means for 33 million people to be displaced. That’s 6 times more people than t…,FALSE,1566752018278109186,140,FALSE,21797,0,FALSE,FALSE,en,RT @Ayishas12: I still don’t think people understand what it means for 33 million people to be displaced. That’s 6 times more people than t…
2022-09-05T11:10:39Z,1566745621775765500,"RT @LBurnelius: Dear Members of the European Parliament, this is your 48 hour window to do the right thing: Remove forest biomass from the…",FALSE,1566745621775765506,139,FALSE,777,0,FALSE,FALSE,en,"RT @LBurnelius: Dear Members of the European Parliament, this is your 48 hour window to do the right thing: Remove forest biomass from the…"
2022-09-05T11:05:08Z,1566744231745650700,"""Europe’s directly elected representatives now have to choose: they can either save the EU’s “climate targets” with their legislative loopholes or they can begin saving our climate, because right now, that is not what EU targets are working towards.""
https://t.co/AnGBxmC4TA",FALSE,1566744231745650688,274,FALSE,1097,3239,FALSE,FALSE,en,"""Europe’s directly elected representatives now have to choose: they can either save the EU’s “climate targets” with their legislative loopholes or they can begin saving our climate, because right now, that is not what EU targets are working towards.""
https://t.co/AnGBxmC4TA"
2022-09-02T11:59:37Z,1565670779894878200,"School strike week 211. Next Friday we take it to the streets again, before the election. We meet up at Sergels Torg at 12.30. See you there! #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/gHEbbgaf78",FALSE,1565670779894878208,196,FALSE,1643,9132,FALSE,FALSE,en,"School strike week 211. Next Friday we take it to the streets again, before the election. We meet up at Sergels Torg at 12.30. See you there! #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/gHEbbgaf78"
2022-09-02T07:57:00Z,1565609724476887e3,"RT @Zipat_YN: We can no longer let the people in power decide what hope is. Hope is not passive. Hope is not blah, blah, blah. Hope is tell…",FALSE,1565609724476887047,140,FALSE,257,0,FALSE,FALSE,en,"RT @Zipat_YN: We can no longer let the people in power decide what hope is. Hope is not passive. Hope is not blah, blah, blah. Hope is tell…"
2022-09-02T07:56:40Z,1565609640238497800,"RT @SiyamAfzal_YN: 🔴📢#ClimateStrike,Madaripur,Bangladesh 
✅Save the Planet,The Planet will Save you.take action right now Because it's gett…",FALSE,1565609640238497792,140,FALSE,155,0,FALSE,FALSE,en,"RT @SiyamAfzal_YN: 🔴📢#ClimateStrike,Madaripur,Bangladesh 
✅Save the Planet,The Planet will Save you.take action right now Because it's gett…"
2022-09-02T07:56:23Z,1565609567094018e3,RT @patienceNabz: NO MORE DELAYS #SchoolStrikeforClimate #ClimateStrike #FridaysForFuture #PeopleNotProfit https://t.co/VsKkoxWOFJ,FALSE,1565609567094018048,130,FALSE,244,0,FALSE,FALSE,en,RT @patienceNabz: NO MORE DELAYS #SchoolStrikeforClimate #ClimateStrike #FridaysForFuture #PeopleNotProfit https://t.co/VsKkoxWOFJ
2022-09-02T07:56:02Z,1565609481047871500,"RT @Joshomonukk: Climate Finance 
#FridaysForFuture https://t.co/f5dUtqCbqV",FALSE,1565609481047871489,75,FALSE,224,0,FALSE,FALSE,fr,"RT @Joshomonukk: Climate Finance 
#FridaysForFuture https://t.co/f5dUtqCbqV"
2022-09-02T07:55:56Z,1565609454124556300,"RT @Sarahhh_lndian: Week #81 #ClimateStrike in Lucknow, India 🇮🇳 📍 
 Act Now.🚨
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticba…",FALSE,1565609454124556290,140,FALSE,135,0,FALSE,FALSE,en,"RT @Sarahhh_lndian: Week #81 #ClimateStrike in Lucknow, India 🇮🇳 📍 
 Act Now.🚨
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticba…"
2022-08-31T18:17:10Z,1565041020353626e3,"Missa inte Climate Live i Göteborg imorgon!

Återigen arrangerar vi ungdomsledda konserter för klimatet. Genom musiken enar vi människor och höjer gemensamt våra röster för rättvisa - en upptakt till klimatstrejkerna inför valet. https://t.co/CkPF4DarCk",FALSE,1565041020353626112,229,FALSE,270,1286,FALSE,FALSE,sv,"Missa inte Climate Live i Göteborg imorgon!

Återigen arrangerar vi ungdomsledda konserter för klimatet. Genom musiken enar vi människor och höjer gemensamt våra röster för rättvisa - en upptakt till klimatstrejkerna inför valet. https://t.co/CkPF4DarCk"
2022-08-30T15:38:53Z,1564638795563208700,"RT @FijiPM: Let's be clear: the Pakistani people did not do this to Pakistan –– we all did, and the high-emitting nations are most responsi…",FALSE,1564638795563208705,140,FALSE,13437,0,FALSE,FALSE,en,"RT @FijiPM: Let's be clear: the Pakistani people did not do this to Pakistan –– we all did, and the high-emitting nations are most responsi…"
2022-08-30T04:54:51Z,1564476721868546e3,"RT @SouthAsiaIndex: Pakistan's devastating floods: 

- 1350 people killed
- 50M people displaced
- 900K livestock deaths
- 1M houses washed…",FALSE,1564476721868546049,140,FALSE,11183,0,FALSE,FALSE,en,"RT @SouthAsiaIndex: Pakistan's devastating floods: 

- 1350 people killed
- 50M people displaced
- 900K livestock deaths
- 1M houses washed…"
2022-08-29T16:24:42Z,1564287940490137600,RT @vanessa_vash: Those who suffering the worst impacts of the climate crisis are not responsible for this crisis. This is climate injustic…,FALSE,1564287940490137602,140,FALSE,5186,0,FALSE,FALSE,en,RT @vanessa_vash: Those who suffering the worst impacts of the climate crisis are not responsible for this crisis. This is climate injustic…
2022-08-28T11:56:11Z,1563857978595360800,"”Flash floods triggered by destructive monsoon rains across much of Pakistan have killed more than 1,000 people”

”More than 33 million people have been displaced.”

https://t.co/jOWaYODMjk",FALSE,1563857978595360768,189,FALSE,1628,4423,FALSE,FALSE,en,"”Flash floods triggered by destructive monsoon rains across much of Pakistan have killed more than 1,000 people”

”More than 33 million people have been displaced.”

https://t.co/jOWaYODMjk"
2022-08-26T12:21:28Z,1563139563413192700,"RT @Jannatu18076413: Week 8
Strike for #ClimateJustice 
#ActivistaBD
#ClimateCrisis 
#ClimateActionNow 
#PeopleNotProfit 
#FridaysForFuture…",FALSE,1563139563413192705,140,FALSE,176,0,FALSE,FALSE,en,"RT @Jannatu18076413: Week 8
Strike for #ClimateJustice 
#ActivistaBD
#ClimateCrisis 
#ClimateActionNow 
#PeopleNotProfit 
#FridaysForFuture…"
2022-08-26T12:20:52Z,156313941381077e4,RT @lifewithsommer: Today marks 2 years since I started striking every Friday for #FridaysForFuture. In these years I’ve protested against…,FALSE,1563139413810769922,139,FALSE,333,0,FALSE,FALSE,en,RT @lifewithsommer: Today marks 2 years since I started striking every Friday for #FridaysForFuture. In these years I’ve protested against…
2022-08-26T12:20:15Z,1563139257128009700,RT @patienceNabz: SCHOOL STRIKE FOR CLIMATE #ClimateStrike #FridaysForFuture @Fridays4FutureU https://t.co/I0UzKRwpAZ,FALSE,1563139257128009731,117,FALSE,180,0,FALSE,FALSE,en,RT @patienceNabz: SCHOOL STRIKE FOR CLIMATE #ClimateStrike #FridaysForFuture @Fridays4FutureU https://t.co/I0UzKRwpAZ
2022-08-26T12:20:12Z,1563139244968665e3,"RT @MoElHajji: Week 89 for climate justice
#FridaysForFuture 
#ClimateEmergency 
#ClimateActionNow https://t.co/ujK2ma2jGf",FALSE,1563139244968665092,122,FALSE,177,0,FALSE,FALSE,en,"RT @MoElHajji: Week 89 for climate justice
#FridaysForFuture 
#ClimateEmergency 
#ClimateActionNow https://t.co/ujK2ma2jGf"
2022-08-26T12:20:08Z,1563139227277467600,"RT @fffUttarPradesh: It's Friday today 🚨🚨
#ClimateStrike #fridaysforfuture 

@Sarahhh_lndian @GretaThunberg @greenpeaceindia @LicypriyaK @T…",FALSE,1563139227277467650,140,FALSE,178,0,FALSE,FALSE,en,"RT @fffUttarPradesh: It's Friday today 🚨🚨
#ClimateStrike #fridaysforfuture 

@Sarahhh_lndian @GretaThunberg @greenpeaceindia @LicypriyaK @T…"
2022-08-26T05:39:44Z,1563038463405961200,School strike week 210. #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/cVpoQrvx2w,FALSE,1563038463405961216,78,FALSE,1995,14679,FALSE,FALSE,en,School strike week 210. #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/cVpoQrvx2w
2022-08-25T07:23:16Z,1562702133497299e3,"RT @nowthisnews: Flash floods in Pakistan have killed 700+ people since June, according to government agencies. It’s reported most of the d…",FALSE,1562702133497298944,140,FALSE,279,0,FALSE,FALSE,en,"RT @nowthisnews: Flash floods in Pakistan have killed 700+ people since June, according to government agencies. It’s reported most of the d…"
2022-08-25T05:33:24Z,156267448440209e4,RT @_dmoser: Shocking pictures from China: World’s third-largest river dries up in drought 👇https://t.co/1rXKa01quq,FALSE,1562674484402089984,115,FALSE,8585,0,FALSE,FALSE,en,RT @_dmoser: Shocking pictures from China: World’s third-largest river dries up in drought 👇https://t.co/1rXKa01quq
2022-08-24T17:51:49Z,1562497925623689200,"Less than one month until our next global climate strike! On September 23rd we will strike for climate reparations and justice. Find out more at https://t.co/jdJTvjhs7y
#PeopleNotProfit https://t.co/siSOoiQACQ",FALSE,1562497925623689216,185,FALSE,1072,3260,FALSE,FALSE,en,"Less than one month until our next global climate strike! On September 23rd we will strike for climate reparations and justice. Find out more at https://t.co/jdJTvjhs7y
#PeopleNotProfit https://t.co/siSOoiQACQ"
2022-08-24T08:38:55Z,1562358783329947600,"RT @vanessa_vash: Africa is one of the continents facing the most severe impacts of climate change, with nine out of the 10 most vulnerable…",FALSE,1562358783329947648,140,FALSE,559,0,FALSE,FALSE,en,"RT @vanessa_vash: Africa is one of the continents facing the most severe impacts of climate change, with nine out of the 10 most vulnerable…"
2022-08-24T05:00:14Z,1562303749745418200,"RT @LiuzhuLiu: Carbon Monitor global CO₂ emissions updates: Jan-July of 2022 is +1.7% than that of 2021, +13.1% of 2020 and +2.9% than 2019…",FALSE,1562303749745418240,140,FALSE,451,0,FALSE,FALSE,en,"RT @LiuzhuLiu: Carbon Monitor global CO₂ emissions updates: Jan-July of 2022 is +1.7% than that of 2021, +13.1% of 2020 and +2.9% than 2019…"
2022-08-21T18:48:32Z,1561425032286699500,"RT @ScottDuncanWX: Unimaginable heat in China 🇨🇳

The longevity and intensity of the heatwave is hard to comprehend. Too many heat records…",FALSE,1561425032286699521,139,FALSE,6674,0,FALSE,FALSE,en,"RT @ScottDuncanWX: Unimaginable heat in China 🇨🇳

The longevity and intensity of the heatwave is hard to comprehend. Too many heat records…"
2022-08-20T13:27:53Z,1560981953419042800,"As the election in Sweden is getting closer, we need you. On the 2nd and 9th of September we will send a message to those in power that we will not be silenced! Only voting is not enough - we must raise our voices to demand change. See you there!
#RöstFörRättvisa #PeopleNotProfit https://t.co/BrP20Mz6yb",FALSE,1560981953419042818,280,FALSE,964,7025,FALSE,FALSE,en,"As the election in Sweden is getting closer, we need you. On the 2nd and 9th of September we will send a message to those in power that we will not be silenced! Only voting is not enough - we must raise our voices to demand change. See you there!
#RöstFörRättvisa #PeopleNotProfit https://t.co/BrP20Mz6yb"
2022-08-20T13:26:36Z,1560981626645057500,The world is still expanding fossil fuel infrastructure and pouring astronomical amounts of money into destruction. We are still speeding in the wrong direction. There is indeed a long way ahead of us - but we are still here and we are not planning on going anywhere. 3/4,FALSE,1560981626645057539,271,FALSE,1236,8651,FALSE,FALSE,en,The world is still expanding fossil fuel infrastructure and pouring astronomical amounts of money into destruction. We are still speeding in the wrong direction. There is indeed a long way ahead of us - but we are still here and we are not planning on going anywhere. 3/4
2022-08-20T13:26:11Z,1560981522261450800,"The most affected people from the most affected areas are still being silenced. The people in power still seem to be spending all their time distracting, delaying and denying the necessary changes ahead of us. The emissions of CO2 are not reducing - they are still increasing. 2/4",FALSE,1560981522261450753,280,FALSE,1121,7880,FALSE,FALSE,en,"The most affected people from the most affected areas are still being silenced. The people in power still seem to be spending all their time distracting, delaying and denying the necessary changes ahead of us. The emissions of CO2 are not reducing - they are still increasing. 2/4"
2022-08-20T13:25:43Z,1560981404447539200,"I started striking from school on August 20th 2018 ahead of the Swedish general election. It has now been 4 years since then, and a new election is on its way. We are still here, but the climate crisis is still absent from the debate. 1/4 https://t.co/58HXGCeHax",FALSE,1560981404447539200,238,FALSE,11468,74923,FALSE,FALSE,en,"I started striking from school on August 20th 2018 ahead of the Swedish general election. It has now been 4 years since then, and a new election is on its way. We are still here, but the climate crisis is still absent from the debate. 1/4 https://t.co/58HXGCeHax"
2022-08-19T11:14:04Z,1560585888341565400,School strike week 209. #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/nbyhZlhh17,FALSE,1560585888341565441,78,FALSE,3234,28186,FALSE,FALSE,en,School strike week 209. #FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/nbyhZlhh17
2022-08-17T07:25:20Z,1559803547113476e3,RT @CParrot: En direct de la station Balard #Paris https://t.co/YCZ7KdRFh9,FALSE,1559803547113476096,74,FALSE,9850,0,FALSE,FALSE,fr,RT @CParrot: En direct de la station Balard #Paris https://t.co/YCZ7KdRFh9
2022-08-15T16:04:27Z,1559209414112026600,"Climate activists from Afghanistan are on the forefront of our battle for climate justice. #DontForgetAfghanistan and amplify the messages of our activists from this video. Solidarity is our weapon, let’s not hesitate to use it.

*Faces are blurred due to security reasons

2/2",FALSE,1559209414112026625,277,FALSE,291,1377,FALSE,FALSE,en,"Climate activists from Afghanistan are on the forefront of our battle for climate justice. #DontForgetAfghanistan and amplify the messages of our activists from this video. Solidarity is our weapon, let’s not hesitate to use it.

*Faces are blurred due to security reasons

2/2"
2022-08-15T16:03:39Z,1559209211938095e3,"Support activists from Afghanistan! Today marks a year since the Taliban seized power in Afghanistan. As a global community and a movement we must listen to the voices of our activists and support them through: https://t.co/kXTshKlpRh
1/2 https://t.co/HceCLy5vYl",FALSE,1559209211938095105,238,FALSE,787,2864,FALSE,FALSE,en,"Support activists from Afghanistan! Today marks a year since the Taliban seized power in Afghanistan. As a global community and a movement we must listen to the voices of our activists and support them through: https://t.co/kXTshKlpRh
1/2 https://t.co/HceCLy5vYl"
2022-08-13T12:32:52Z,1558431391909662700,"RT @GryllsMaitreya: Week 54 #ClimateStrike in #India 🇮🇳

#ClimateEmergency 
#ClimateAction 
#climateanxiety 
#ClimateActionNow https://t.co…",FALSE,1558431391909662722,140,FALSE,229,0,FALSE,FALSE,en,"RT @GryllsMaitreya: Week 54 #ClimateStrike in #India 🇮🇳

#ClimateEmergency 
#ClimateAction 
#climateanxiety 
#ClimateActionNow https://t.co…"
2022-08-13T12:32:42Z,1558431348838305800,RT @MichalGrzywa: Today marks 170 days of full-scale invasion of Ukraine. Europe still buys fossil fuels from Russia. Full embargo now! #Cl…,FALSE,1558431348838305792,140,FALSE,351,0,FALSE,FALSE,en,RT @MichalGrzywa: Today marks 170 days of full-scale invasion of Ukraine. Europe still buys fossil fuels from Russia. Full embargo now! #Cl…
2022-08-13T12:32:16Z,1558431240633606100,RT @vanessa_vash: School strike for climate https://t.co/L3QTSk3Aqz,FALSE,1558431240633606144,67,FALSE,740,0,FALSE,FALSE,en,RT @vanessa_vash: School strike for climate https://t.co/L3QTSk3Aqz
2022-08-13T12:31:48Z,1558431120500441e3,"RT @ilyess_ek: Friday #ClimateStrike week 25, since invasion on 🇺🇦

I am a Ukrainian Refugee in Berlin.
And I have seen ""Not all refugees a…",FALSE,1558431120500441094,140,FALSE,266,0,FALSE,FALSE,en,"RT @ilyess_ek: Friday #ClimateStrike week 25, since invasion on 🇺🇦

I am a Ukrainian Refugee in Berlin.
And I have seen ""Not all refugees a…"
2022-08-13T10:35:15Z,1.5584017932305121e+18,"RT @UniofReading: In this experiment Dr Rob Thompson of @UniRdg_Met shows just how long it takes water to soak into parched ground, illustr…",FALSE,1558401793230512129,140,FALSE,20095,0,FALSE,FALSE,en,"RT @UniofReading: In this experiment Dr Rob Thompson of @UniRdg_Met shows just how long it takes water to soak into parched ground, illustr…"
2022-08-12T13:07:36Z,1558077743799074800,Climate strike week 208. #FridaysForFuture #ClimateStrike https://t.co/Cq8MHxLTfI,FALSE,1558077743799074817,57,FALSE,1503,10000,FALSE,FALSE,en,Climate strike week 208. #FridaysForFuture #ClimateStrike https://t.co/Cq8MHxLTfI
2022-08-12T13:05:13Z,1558077142470115300,"RT @Zipat_YN: ""We will not let you get away with this. Right here, right now is where we draw the line. The world is waking up. And change…",FALSE,1558077142470115328,139,FALSE,185,0,FALSE,FALSE,en,"RT @Zipat_YN: ""We will not let you get away with this. Right here, right now is where we draw the line. The world is waking up. And change…"
2022-08-12T13:04:54Z,1558077066142109700,RT @FFF_Helsinki: AWESOME crowd today at #FridaysForFuture #Helsinki at the Parliament of #Finland 🇫🇮 Great to have @Ilmastoisovanh1 back w…,FALSE,1558077066142109696,140,FALSE,168,0,FALSE,FALSE,en,RT @FFF_Helsinki: AWESOME crowd today at #FridaysForFuture #Helsinki at the Parliament of #Finland 🇫🇮 Great to have @Ilmastoisovanh1 back w…
2022-08-12T13:04:34Z,1558076982268665900,"RT @Sarahhh_lndian: Week #78 #ClimateStrike in Lucknow, India 🇮🇳 📍 
 Act Now.🚨
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticba…",FALSE,1558076982268665856,140,FALSE,170,0,FALSE,FALSE,en,"RT @Sarahhh_lndian: Week #78 #ClimateStrike in Lucknow, India 🇮🇳 📍 
 Act Now.🚨
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticba…"
2022-08-12T13:03:56Z,1558076820972621800,"RT @mitzijonelle: International Youth Day climate strike with me and @FarzanaJhumu from FFF Bangladesh 💕

We need a global youth-led interg…",FALSE,1558076820972621825,140,FALSE,310,0,FALSE,FALSE,en,"RT @mitzijonelle: International Youth Day climate strike with me and @FarzanaJhumu from FFF Bangladesh 💕

We need a global youth-led interg…"
2022-08-12T13:03:45Z,1558076775560888300,RT @activistabgd: #ActivistaBangladesh under #YoungPeopleForClimateActionNow banner demanded #207 #ClimateJustice on 220812 in solidarity w…,FALSE,1558076775560888320,140,FALSE,141,0,FALSE,FALSE,en,RT @activistabgd: #ActivistaBangladesh under #YoungPeopleForClimateActionNow banner demanded #207 #ClimateJustice on 220812 in solidarity w…
2022-08-12T13:03:25Z,1558076690852712400,"RT @AnnaKernahan: strike week 154. It's been 3.5 yrs from I started striking.
- got 7000 people on the streets in 1 day
 - climate emergenc…",FALSE,1558076690852712449,140,FALSE,271,0,FALSE,FALSE,en,"RT @AnnaKernahan: strike week 154. It's been 3.5 yrs from I started striking.
- got 7000 people on the streets in 1 day
 - climate emergenc…"
2022-08-12T13:03:16Z,1558076653087203300,RT @Janemellett: Week 192 for #Dublin #FridaysForFuture @GretaThunberg next #GlobalStrike September 23rd. #SaveTheDate #ClimateEmergency ht…,FALSE,1558076653087203329,140,FALSE,151,0,FALSE,FALSE,en,RT @Janemellett: Week 192 for #Dublin #FridaysForFuture @GretaThunberg next #GlobalStrike September 23rd. #SaveTheDate #ClimateEmergency ht…
2022-08-09T09:31:40Z,1556936240284532700,RT @MichaelWX18: This is absolutely insane video in South Korea. Extreme flooding that hasn’t been seen in 80 years or more. Very extreme f…,FALSE,1556936240284532742,140,FALSE,2363,0,FALSE,FALSE,en,RT @MichaelWX18: This is absolutely insane video in South Korea. Extreme flooding that hasn’t been seen in 80 years or more. Very extreme f…
2022-08-09T09:31:29Z,1556936191475433500,RT @koryodynasty: Parts of Seoul are completely flooded https://t.co/tCqTmA3uGY,FALSE,1556936191475433475,79,FALSE,2444,0,FALSE,FALSE,en,RT @koryodynasty: Parts of Seoul are completely flooded https://t.co/tCqTmA3uGY
2022-08-08T18:32:14Z,1556709889606557700,RT @UFWupdates: Farm workers are on the front lines of climate change. We deserve protections and choices in the way we organize for safer…,FALSE,1556709889606557698,139,FALSE,611,0,FALSE,FALSE,en,RT @UFWupdates: Farm workers are on the front lines of climate change. We deserve protections and choices in the way we organize for safer…
2022-08-06T09:45:57Z,1555852670451257300,"RT @hausfath: The first global temperature data for July is now in, and it was the 2nd warmest July on record in the @CopernicusECMWF ERA5…",FALSE,1555852670451257344,139,FALSE,405,0,FALSE,FALSE,en,"RT @hausfath: The first global temperature data for July is now in, and it was the 2nd warmest July on record in the @CopernicusECMWF ERA5…"
2022-08-05T13:08:07Z,1555541157769273300,Climate strike week 207. #FridaysForFuture #ClimateStrike https://t.co/0zjeQexfPo,FALSE,1555541157769273344,57,FALSE,3021,20917,FALSE,FALSE,en,Climate strike week 207. #FridaysForFuture #ClimateStrike https://t.co/0zjeQexfPo
2022-08-05T13:07:19Z,1555540957096984600,RT @Fridays4future1: The adverse impacts of climate change on the people of Kajiado has affected socio-economic development. Problems such…,FALSE,1555540957096984585,139,FALSE,270,0,FALSE,FALSE,en,RT @Fridays4future1: The adverse impacts of climate change on the people of Kajiado has affected socio-economic development. Problems such…
2022-08-05T13:07:00Z,1555540876427944e3,RT @vanessa_vash: School strike for climate https://t.co/T0Ho9C0gvy,FALSE,1555540876427943936,67,FALSE,1100,0,FALSE,FALSE,en,RT @vanessa_vash: School strike for climate https://t.co/T0Ho9C0gvy
2022-08-05T13:06:54Z,1555540853300551700,"RT @JimranMohammed: আমরা ঋণ চাই না বরং, জলবায়ু ক্ষতিপূরণ চাই। উন্নত দেশগুলো কোনো বিলম্ব ছাড়াই আমাদের ক্ষতিপূরণ দিতে হবে। 
এখন বিলম্ব মানে…",FALSE,1555540853300551681,140,FALSE,123,0,FALSE,FALSE,bn,"RT @JimranMohammed: আমরা ঋণ চাই না বরং, জলবায়ু ক্ষতিপূরণ চাই। উন্নত দেশগুলো কোনো বিলম্ব ছাড়াই আমাদের ক্ষতিপূরণ দিতে হবে। 
এখন বিলম্ব মানে…"
2022-08-05T13:06:44Z,1555540810900422700,"RT @Sarahhh_lndian: Week #77 #ClimateStrike in Lucknow, India 🇮🇳 📍 
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticban #Schoolst…",FALSE,1555540810900422657,140,FALSE,164,0,FALSE,FALSE,en,"RT @Sarahhh_lndian: Week #77 #ClimateStrike in Lucknow, India 🇮🇳 📍 
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticban #Schoolst…"
2022-08-01T09:24:20Z,1554035290796601300,"RT @mulindwa_guy: Eastern Uganda NOW!

Everyone needs to stop staying ""we still have time"" on the climate crisis. It's absolutely not too l…",FALSE,1554035290796601345,140,FALSE,1213,0,FALSE,FALSE,en,"RT @mulindwa_guy: Eastern Uganda NOW!

Everyone needs to stop staying ""we still have time"" on the climate crisis. It's absolutely not too l…"
2022-08-01T09:24:12Z,1554035259007803400,"RT @KobusingeRose1: Can you hear them cry for their lives? Those are the sounds&amp;voices I want our governments,the Global North, @UN &amp;other…",FALSE,1554035259007803392,147,FALSE,1468,0,FALSE,FALSE,en,"RT @KobusingeRose1: Can you hear them cry for their lives? Those are the sounds&amp;voices I want our governments,the Global North, @UN &amp;other…"
2022-07-30T13:30:28Z,1553372456479588400,"RT @SkyNews: Several people have been killed in Kentucky after torrential rains unleashed devastating floods.

Hundreds of people have lost…",FALSE,1553372456479588352,140,FALSE,358,0,FALSE,FALSE,en,"RT @SkyNews: Several people have been killed in Kentucky after torrential rains unleashed devastating floods.

Hundreds of people have lost…"
2022-07-29T20:34:03Z,1553116667831619600,"RT @fffitalia: Join the fight, the time is now!
#FridaysForFurture 
#UprootTheSystem https://t.co/yzrHq0y5qM",FALSE,1553116667831619584,108,FALSE,214,0,FALSE,FALSE,en,"RT @fffitalia: Join the fight, the time is now!
#FridaysForFurture 
#UprootTheSystem https://t.co/yzrHq0y5qM"
2022-07-29T19:34:12Z,1553101603573534700,RT @TheInsiderPaper: NEW: Major emergency as heavy rains and floods hit UAE https://t.co/L5IynvhITP,FALSE,1553101603573534723,99,FALSE,1591,0,FALSE,FALSE,en,RT @TheInsiderPaper: NEW: Major emergency as heavy rains and floods hit UAE https://t.co/L5IynvhITP
2022-07-29T09:54:47Z,1552955790864093200,Climate strike week 206. #FridaysForFuture #ClimateStrike https://t.co/f0KTtgqlil,FALSE,1552955790864093185,57,FALSE,2424,18945,FALSE,FALSE,en,Climate strike week 206. #FridaysForFuture #ClimateStrike https://t.co/f0KTtgqlil
2022-07-29T09:10:11Z,1552944563916087300,"RT @AriFurR67661839: 📍Feni Climate Strike 🇧🇩✊

#FridaysForFuture 
#PeopleNotProfit
#ClimateAction
#ClimateJustice
@GretaThunberg 
@Fridays4…",FALSE,1552944563916087298,140,FALSE,160,0,FALSE,FALSE,und,"RT @AriFurR67661839: 📍Feni Climate Strike 🇧🇩✊

#FridaysForFuture 
#PeopleNotProfit
#ClimateAction
#ClimateJustice
@GretaThunberg 
@Fridays4…"
2022-07-29T09:10:04Z,1552944538532167700,"RT @Sarahhh_lndian: Week #76 #ClimateStrike in Lucknow, India 🇮🇳 📍 
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticban #Schoolst…",FALSE,1552944538532167680,140,FALSE,175,0,FALSE,FALSE,en,"RT @Sarahhh_lndian: Week #76 #ClimateStrike in Lucknow, India 🇮🇳 📍 
#FridaysForFuture #ClimateStrike #PeopleNotProfit #plasticban #Schoolst…"
2022-07-29T09:09:56Z,1552944503329267700,"RT @WakioDorcas: Week 83 of #climatestrikeonline .
#PeopleNotProfit 
#ClimateAction #ClimateStrike https://t.co/aW7kD8B9A8",FALSE,1552944503329267712,122,FALSE,219,0,FALSE,FALSE,en,"RT @WakioDorcas: Week 83 of #climatestrikeonline .
#PeopleNotProfit 
#ClimateAction #ClimateStrike https://t.co/aW7kD8B9A8"
2022-07-29T09:09:50Z,1552944479040151600,RT @lifewithsommer: Today marks my 100 weeks of climate striking with #FridaysForFuture and in that time atmospheric CO2 has gone up by 1.5…,FALSE,1552944479040151554,140,FALSE,388,0,FALSE,FALSE,en,RT @lifewithsommer: Today marks my 100 weeks of climate striking with #FridaysForFuture and in that time atmospheric CO2 has gone up by 1.5…
2022-07-26T14:51:36Z,1551943322037518300,"RT @adamcbest: Military budget: $840 billion
Semiconductors: $52 billion
Police expansion: $37 billion
Climate change: $2 billion https://t…",FALSE,1551943322037518337,140,FALSE,8152,0,FALSE,FALSE,fr,"RT @adamcbest: Military budget: $840 billion
Semiconductors: $52 billion
Police expansion: $37 billion
Climate change: $2 billion https://t…"
2022-07-25T18:53:13Z,1551641739773067300,"RT @patienceNabz: As an activist from a vulnerable country to climate change. I want to tell you that drought, famine ,starvation, water cr…",FALSE,1551641739773067265,140,FALSE,1054,0,FALSE,FALSE,en,"RT @patienceNabz: As an activist from a vulnerable country to climate change. I want to tell you that drought, famine ,starvation, water cr…"
2022-07-25T18:49:48Z,1551640879793950700,"RT @nowthisnews: This bridge in Quanzhou, China, cracked under the pressure of intense heat in the area. The bridge, which was just 20 year…",FALSE,1551640879793950725,140,FALSE,536,0,FALSE,FALSE,en,"RT @nowthisnews: This bridge in Quanzhou, China, cracked under the pressure of intense heat in the area. The bridge, which was just 20 year…"
2022-07-25T11:04:11Z,1551523704525492200,"RT @BBCWorld: Huge wildfire forces evacuations in California, US

https://t.co/DeRsFO9HUx https://t.co/yKuRfq5oaM",FALSE,1551523704525492224,113,FALSE,591,0,FALSE,FALSE,en,"RT @BBCWorld: Huge wildfire forces evacuations in California, US

https://t.co/DeRsFO9HUx https://t.co/yKuRfq5oaM"
2022-07-24T08:42:56Z,1551125770210353200,"RT @US_Stormwatch: Europe is not just experiencing heatwaves on land. 

The Mediterranean Sea is experiencing a brutal marine heatwave this…",FALSE,1551125770210353155,140,FALSE,13197,0,FALSE,FALSE,en,"RT @US_Stormwatch: Europe is not just experiencing heatwaves on land. 

The Mediterranean Sea is experiencing a brutal marine heatwave this…"
